vendor,name,version,svd,sha256sum
HDSC,HC32F472,1.1.0,HC32F472KEHI,ca0ac3b26c5d9c063b51931ba4b6fa81ed9a47ed9867dcf5de6df5b2b43f4400
HDSC,HC32F472,1.1.0,HC32F472PCTI,2fc5f416fa044b38e78a2a56f052de1d35fb804d4aa59409e82fa4bc59bc064b
HDSC,HC32F472,1.1.0,HC32F472KCHI,1d0c77221c236013eae447e9b907ad5064363194854365db61b2f66b65e51d44
HDSC,HC32F4A0,1.0.8,HC32F4A0RGTB,dc165dc270c39c82baa14a8ba3f04c08a2518c7dcafbc26ca40e4f16dfbdb887
HDSC,HC32F4A0,1.0.8,HC32F4A0SGTB,53c4c6d07ede00ebce6b7870ff62ca1adae86e962581b4574b2646420f502331
HDSC,HC32F4A0,1.0.8,HC32F4A0RITB,db24adc6ad8a0dff28f6a0c95f25ea4b5ed5ab73e8ea9f748e2fb7e8e1550d85
HDSC,HC32F4A0,1.0.8,HC32F4A0SITB,11165f95bc2528719bea528f9981899d8ac5b25ed3ef4d2785768a5342bded41
HDSC,HC32F4A0,1.0.8,HC32F4A0SIHB,58706195555135ed68760c4b666c80770a9c69b783e51c5fca09e1b546e1e54d
HDSC,HC32F4A0,1.0.8,HC32F4A0PIHB,a3bcb02cb968427652826e701524fe8c9bb479fcf70c8eccb747804be6b1ec61
HDSC,HC32F4A0,1.0.8,HC32F4A0PITB,11cdc025eb6e5f246b5598a8af218356480961cedc283ac4a111e5cd38cd7616
HDSC,HC32F4A0,1.0.8,HC32F4A0TIHB,6789973a5df7f529389fa7a21161d99f796c117b6af7e9a043a68191f1ab1d4b
HDSC,HC32F4A0,1.0.8,HC32F4A0PGHB,58535419cee87fe73c7de0044c01a39384893dfbca51419b95efcec9d7ab8d92
HDSC,HC32F4A0,1.0.8,HC32F4A0PGTB,a55010cdab48172c88e5130bfbf5d4de13a28325115f3092de9be8bfb8621acb
HDSC,HC32F4A0,1.0.8,HC32F4A0SGHB,3932c237e1412526705c3e536cd0d844ade2c1d356f73ed44f8172e1fc49a388
HDSC,HC32M120,1.0.10,HC32M120F6TB,335f18b02e4facba42ccb91e29b3ef5fec8c2aa8f91932517542314ef94bee85
HDSC,HC32M120,1.0.10,HC32M120J6TB,f1d4da8e2ce12efdf15a56c63abf9bdccb723aa7723f75e919c8f462e833f557
Himax,WE2_DFP,1.0.0,WE2_S_NS,50dbad7f2bf15e4cc81bd3854b559f9d669d078396f311845ef08796b6fc18f8
Holtek,HT32_DFP,1.0.44,HT32F52331_41,faa06cb695c934e249a7c87a631e35642f47e1f9435c52d0b628b0813d3dd47a
Holtek,HT32_DFP,1.0.44,HT32F65232,b38e3ef568036a89a014d9b3f8b3c46a7a40658846281039c867af397d240966
Holtek,HT32_DFP,1.0.44,HT32F52243_53,5ef3939eee4ce60c89afceeb9da941d499d16f3f0500cf33de184b9f10372e9d
Holtek,HT32_DFP,1.0.44,HT32F59041,1677941869f9a99e00b94ee6c4f8d4e67ae91d6b07bddd073a37cbcf340f02a0
Holtek,HT32_DFP,1.0.44,HT32F59741,187c10a2531a04ea0d202411ebd93e595a6b9630dd66273de8b47c09536f1457
Holtek,HT32_DFP,1.0.44,HT32F5828,c6c9a2f2f7cb4ee88999f238b34ba8929dec87b43b3f4624de3eaf5721c2903e
Holtek,HT32_DFP,1.0.44,HT32F52231_41,313e93a5e44c43f1d1605785f457b7f40953cdff458db5b2b82e077f14471043
Holtek,HT32_DFP,1.0.44,HT32F52220_30,e5e9ab72a57840799b9abc815df06f53b9e2118dfb558c1bfa7eb0717bf135ed
Holtek,HT32_DFP,1.0.44,HT32F52342_52,e06b4f731c645c2414f40d56fee7c15fb626880b3d1f989a2e480496d488b510
Holtek,HT32_DFP,1.0.44,HT50F32002,ea1ad708b1ee77a90e682b7ddb928c60b467828c422b7beae0cdfed6207d7c71
Holtek,HT32_DFP,1.0.44,HT32F1655_56,e6970865777674258c724ecadecc90cdc4fb094debd5aff58e7588dfe0a4d292
Holtek,HT32_DFP,1.0.44,HT32F54231_41,3d42391cc1cb6fa67c973610c6c9084b61e207b040586921ce056396382fa7f3
Holtek,HT32_DFP,1.0.44,HT32F67232,bc0de5dea013d01b83b331eb59e7ab86b8bf882bad97e4fc41ca033d5c00ee26
Holtek,HT32_DFP,1.0.44,HT32F61244_45,fce3be15bc12c16515d098b1e4d3a83430d569ae2ff81afb1b7a91548149124e
Holtek,HT32_DFP,1.0.44,HT32F54243_53,19721a44e5eec77ec83ef97f9a29931aff73175de7fa71acf5629a969ef11e05
Holtek,HT32_DFP,1.0.44,HT32F67741,ff1acd4a2bf52050cf46bb3160129c2ac76f0ba32280bf3e34ccfc725343e914
Holtek,HT32_DFP,1.0.44,HT32F0008,c02939adf16ab05e523d397aeb9fb4669f90660762d26e1f10aca5bfb967e0b2
Holtek,HT32_DFP,1.0.44,HT32F67041_51,9676fa9f31075e5d1d295ccb8ef26d93775cd11dc303ab4c5fb20edc5d7aa9e2
Holtek,HT32_DFP,1.0.44,HT32F67233,9a235b30c4e6fc6ffcae0ce48815c535af7c7077301d88891b8cb185d55f418b
Holtek,HT32_DFP,1.0.44,HT32F61141,8f18b57ab9e1d5d52c2021c7e96753528ad03278ef772547c16bab7c512c041c
Holtek,HT32_DFP,1.0.44,HT32F61355,e46d8ec1401fe339be1949b11e94dd0e04eddd9703ad384050bce581f54124ee
Holtek,HT32_DFP,1.0.44,HT32F57331_41,0858da8908e7718cf03f2c3d6571c2ca6b1d5359a406644671ed6c9a6dfaf72c
Holtek,HT32_DFP,1.0.44,HT32F65230_40,2b9b9b0b78721690048a9c36cab0b8ca9e921eb048102683796bbf11be3e3bb1
Holtek,HT32_DFP,1.0.44,HT32F61356,d65ec57f37b485c8dfa2dff6736005c2442c09947b1817dcd585ea9ad6e12cb9
Holtek,HT32_DFP,1.0.44,HT32F12364,5e706993df3820b46087ca26b24c059e48fc5a573c5a085f723df1e933e97967
Holtek,HT32_DFP,1.0.44,HT32F125x,391a7c63c54a376734c0982c20a69904328d2fbc236680796c6b5da744028b58
Holtek,HT32_DFP,1.0.44,HT32F50343,4a597756282a0424be234d612391855ed25176a722b809fecf8a4894e04141fd
Holtek,HT32_DFP,1.0.44,MXTX6306,27d0755fc7115d87609d3062869d72414f44139229c79c44c0316ea871e96bc6
Holtek,HT32_DFP,1.0.44,HF5032,4251e4ac3ba6ab6e2768ae48924d1d465b0f322b4daf64c79820a5ffd54fc114
Holtek,HT32_DFP,1.0.44,HT32F175x,4b3fa63819dbdcdf68a25afe9cb21c4c684871fb66fd3fbcb4e947d7a5e1dbe6
Holtek,HT32_DFP,1.0.44,HT32F50020_30,716753345344e3adaf7ecb72ebed4bc2fcceda0aa222bda8d3939e5b7f5b4278
Holtek,HT32_DFP,1.0.44,HT32F57342_52,43f2ea1127c027b1753416de7c33b62102d520254ccc63432c88d614e1250e78
Holtek,HT32_DFP,1.0.44,HT32F61357,133d00547f3dd27799d1111c0284b81e5ab5d405f9c35959e3b3039e98437da6
Holtek,HT32_DFP,1.0.44,HT32F0006,1cefe5fa7797e71571f3a4cf8f256afb7cbc595d765ceafbc4c2b61dd4a35d2b
Holtek,HT32_DFP,1.0.44,HT50F32003,1db19b7db5da3d193825eea6a6e2fca6e4d70869bd344ad10e05232bedf63664
Holtek,HT32_DFP,1.0.44,HT32F1653_54,ea28bb6e52c61e6a330f2f1989b910d12ea098b01629e7cda8e3d18cbd2059ec
Holtek,HT32_DFP,1.0.44,HT32F61352,ca3d852f0ba63d92083f89ee708c003046c67d45463d4ad830f73284b678d6b3
Holtek,HT32_DFP,1.0.44,HT32F52344_54,48d2c3f069924d25d1898ed9620519d2ea8afb776f4b4f999e61ced445774d61
Holtek,HT32_DFP,1.0.44,HT32F52142,961b8345f12d934487f627c1a635f7304918c80e37968f58cdecc93356ba4ee1
Holtek,HT32_DFP,1.0.44,HT32F52357_67,04e8160d44506fbcac09ae66faf969e677bb9e6fbf91820709739bca41e9c78d
Holtek,HT32_DFP,1.0.44,HT32F5826,fbad6530e90767d09e6e9752ac1cef435a1780a524fdd036d82a3e1239c8afa8
Holtek,HT32_DFP,1.0.44,HT32F12345,1e038109fd7352748c687fa6087f132afbaf8ae6e65c3ce596ecc3e4245cb573
Holtek,HT32_DFP,1.0.44,HT32F12365_66,302bd646617e1732d2234896ddade9ef7efe191c28204b19adbceb3123fb88cc
Holtek,HT32_DFP,1.0.44,HT32F50220_30,b3f51bf6b1c3cc3b11af68ef138ff7b6f2bcddfcd2d7d67bfc3f83a90cb3ffa3
Holtek,HT32_DFP,1.0.44,HT32F50231_41,5b090cb989ccb153db95775652c792264cd154a8aeaaf15064a253453ee2e19b
Holtek,HT32_DFP,1.0.46,HT32F62050,5ef3939eee4ce60c89afceeb9da941d499d16f3f0500cf33de184b9f10372e9d
Holtek,HT32_DFP,1.0.46,HT32F66246,e0c703da3e32c6c94eb233aa9f40fd3363e76432819b99e7ddffdbb4563ffaff
Holtek,HT32_DFP,1.0.46,HT32F50442_52,5fb10e6e2bf52f5cd1838b3ce255933b3f966833ab8afd75076a8f005f0c94fc
Holtek,HT32_DFP,1.0.46,HT32F61630,dbd1da9fce55e3d53b615eb9203ccf4072d822aa91fbbb646d709bec2973b1b4
Holtek,HT32_DFP,1.0.46,HT32F53231_41,b7b6804fd5432efa60728730a7a7abea227c720c56176172cbed520ceec12687
Holtek,HT32_DFP,1.0.46,HT50F3200S,27e43697bed5721e1b24d2540497cce256cdd067072f3e7beee2795d240de115
Holtek,HT32_DFP,1.0.46,HT32F61641,81407a37db3275d36baf17409a6a3fd98a41cdeaab3146f36305a14ae36a1c04
Holtek,HT32_DFP,1.0.46,HT32F62040,f003837652914559baa65710b02b7ffb972cbd9b38d71059bb751dc0af61bea3
Holtek,HT32_DFP,1.0.46,HT50F3200T,cf8a959db14236b5fd412025c7dc260155dacf0d4dbd826ce45a913c1e347d08
Holtek,HT32_DFP,1.0.46,HT32F53242_52,b884fc723040d0bf723bb06eba9b8abe1c31af29004e713f218e40d8b2f003c0
Holtek,HT32_DFP,1.0.46,HT32F62030,804d5cf938f4b6841c2b8b183c922905d66ba0c487e9dcff8452868a55efbb34
Holtek,HT32_DFP,1.0.46,HT32F50431_41,62abaab8ad6eac01e826acb03496178044529cb8e4f661ad9d98918525d4ee98
Holtek,HT32_DFP,1.0.55,HT32F61041,4a3ef3dbeee47092bf73082813306d592e1ad4875b31106f8920cc1abd4c044b
Holtek,HT32_DFP,1.0.55,HT32F59046,80cccd0ab9f08e8e6f9c28e8148c25c60ba104a22634c010aa40ec272a07907a
Holtek,HT32_DFP,1.0.55,HT32L62141,10f0dfc6e132b01605f9695c48234fa34f34cfe57acb078d3ded7cf4cd36048b
Holtek,HT32_DFP,1.0.55,HT32F66242,79e9c9217a8c0995c29fca319fc0ea1867ec6653153e2c95c5a2e217898bef98
Holtek,HT32_DFP,1.0.55,HT50F3200U,6c7a73139dab8c5acc4ffe59cbab2dfcb48102e81852b479c3d3fd784b90ec6f
Holtek,HT32_DFP,1.0.55,HT32F61730,fa0d85179deeb6f06a8760f8a64f05568a7be8562216694e29e5f83740d67c00
Holtek,HT32_DFP,1.0.55,HT32F59746,db935ef7e8b68bd602c002746a7c49bdd2a593d228f422bf9d9e35f9ecfea7ce
Holtek,HT32_DFP,1.0.55,HT32F67742,6767ed01ed5b8383e8a6195726f2b7299ad453c1e367277ae5deb0db5798ba72
Holtek,HT32_DFP,1.0.55,HT32L52231_41,ec4faf7759416d79c520265aeb9e2fd4ead3300ab8c47699467299de8a1feb60
Holtek,HT32_DFP,1.0.55,HT32F62140,d915e2980866521eb94fe72ec314f5a6e8e46692209857edef9fa18e65173727
Holtek,HT32_DFP,1.0.55,HT32F61030,0f2b623e0436d702fb113259d643a54c6b311b2e568d324261080ed81f3ae39b
Holtek,HT32_DFP,1.0.55,HT50L3200U,b0263f482a0e7fc293a0c61482ea3a8e93d9b46a5fb6d37a6260ba54e506079b
Holtek,HT32_DFP,1.0.55,HT32F61741,5b090cb989ccb153db95775652c792264cd154a8aeaaf15064a253453ee2e19b
Holtek,HT32_DFP,1.0.55,HT32F52234_44,36666171f3afb4ac4ce288797cc2744e2ce3d87f11aef647babe53425379e14c
Holtek,HT32_DFP,1.0.63,MXTX6232,01a1c52260a97de02c2ad63d855df41916dbe39b326459dd39cb3b3811232cea
Holtek,HT32_DFP,1.0.63,MXTX52352,6ed269273cfed1de20c77eda9b753c573ede5f8ccb61569524dac6183aad7c26
Holtek,HT32_DFP,1.0.63,HT50F32016,d05f3c4eddee323c60ebf83cd6389c0c41140850535d5d716a14d7a7aac113da
Holtek,HT32_DFP,1.0.63,HT32F62132,c1040601564081c9ab7dd2162e4654dfd0b51b84368c4adb615aed585f22b33e
Holtek,HT32_DFP,1.0.63,MXTX52231,4bb860cab0cbebabafd3943d6bf7b00eef7fe65dc47d48ee8d3f0e85691445ba
Holtek,HT32_DFP,1.0.63,HT32F62143,9109e049f806b6dfce00b8a1c8054494ef486d515d625a9ceaeef42e0072804e
Holtek,HT32_DFP,1.0.63,HT32L59046,a6d83725bc95b5fb1a91c24153b69e148c9c3f4368b9133e07314d4b2fb1d3d2
Holtek,HT32_DFP,1.0.63,HT32F61152,6b780e8fb4a460a7715e485b2487d069f827d8b89efd814c33399d1225318361
Holtek,HT32_DFP,1.0.63,HT32F59045,187820c567e849f0d76e60d659b32abe0b0c530fde72c6e94aa58e3acc4cebbe
Holtek,HT32_DFP,1.0.63,NW32F61242,2befccc0211126efec52e2fc7ac6e5d1abf7b9df24c765789ff321336fe01644
Holtek,HT32_DFP,1.0.63,HT50F32023,741fc91aaaf95c3348773847b68b08f8075091667410841c06ac0b87aa2809aa
Holtek,HT32_DFP,1.0.63,HT32F61052,0d50eaef60f14507685e17d8b7c0fdae452a167f5ad41a639484c8d1392a3893
Holtek,HT32F490x1_DFP,1.0.1,HT32F490x1,2fb26258ae3354855c686b66200c7e28b9c941d862890590c9adead2b44dfb91
Holtek,HT32F491x3_DFP,1.0.3,HT32F491x3,6892970ebcbeab09ceef0dab7da6704b914b5c7b9f0c7be07730c85d021c4514
Holtek,HT32F493x5_DFP,1.0.4,HT32F493x5,a0b5f677294ceea4059c350f13a5216a48e0fb3a2ba0eeceba4047668fa3ae20
Infineon,AIROC_DFP,1.0.0,cyw20829,684c71b1208ea7e959797fb17494afbdbeea135608a4c83e7d0092e61d86aef6
Infineon,AIROC_DFP,1.1.0,cyw20829,30a3c2d82dceee16b794184681f6e8d070b8229c3ef394ea9173866cd2832168
Infineon,CAT1A_DFP,1.5.0,tviibe1m,489d0521ada26d7c646694f888ff79bc5954d00d97929c1d0c99f9a5a10174e9
Infineon,CAT1A_DFP,1.5.0,tviibe4m,245c16e50eb8348f80b33037620319c996d6879bc3030674f5a6568d06665c50
Infineon,CAT1A_DFP,1.5.0,tviibe2m,9bb0cbae6ead26f6858f24a73ad2030b3c580d6e345eb5d5b734ee20af6ebbaa
Infineon,CAT1A_DFP,1.5.0,psoc6_04,7a070fcf74f48fd56a87a3bde8df3c2f9c540cbe61f8838aec018ed0cf5a936b
Infineon,CAT1A_DFP,1.5.0,psoc6_02,bcdb59746b114874971f1e3c89b9f0bf0bfafb96c22209dec73f0c3eb756df67
Infineon,CAT1A_DFP,1.5.0,psoc6_01,1a2c7f521fb7275eb7cb86cb506cdeb4993765d6fdb5e9170faffe82cbcbd984
Infineon,CAT1B_DFP,1.0.0,psc3,78b84be6b33f031ec732449646db095bfb7ae377598f00e3065aab5307cd38d4
Infineon,CAT1C_DFP,1.0.0,cat1c4m,701ed45efafa569bf073411d8774c6c0fc478e798e2c20809c193b987b696066
Infineon,CAT1C_DFP,1.0.0,cat1c8m,64d3ab36c570709388c00048da659a50908794369296d17a148fef321fc8975a
Infineon,CAT1C_DFP,1.1.0,tviic2d6m,f8eecd4d588f63d839eee6a27d6c61eeff6090aa6947149566f9c34058c84687
Infineon,CAT2_DFP,1.2.0,psoc4000s,513585bf67a89624aed8bf469a235f355b796a572344cc6b8900ccb2a1d353bf
Infineon,CAT2_DFP,1.2.0,psoc4100s,00a4b953c9a7268ffc8fec696e19570dab949b8174d578e5bb200ca31b87e5fc
Infineon,CAT2_DFP,1.2.0,ccg7d,cb69bbbf5701bdd6ed308ab2f7b2f1f6ff8e477778d7c35c27e7b07b06dd7637
Infineon,CAT2_DFP,1.2.0,psoc4000t,b4e8c39a3c297bbf5693d23fc025b62a44e85e66682e4f3ce546c610e54fcdba
Infineon,CAT2_DFP,1.2.0,psoc4100sp,22faaa270bf6fd2bdbecf253b782ffec2c06a10b7674c76c6aad1c56b142cd9f
Infineon,CAT2_DFP,1.2.0,pmg1s3,0697e124329c6e08dc82e0a0a126505c805d94594b25956fa951afc3fc64ae5a
Infineon,CAT2_DFP,1.2.0,ccg7s,647c4e7ee62cb5c5ffa28265d14886fff18f1c574ad81ec15e2735c8684fbf7f
Infineon,CAT2_DFP,1.2.0,psoc4100smax,40e9083c9671a573a92b7a12d287519d918e571ae3f4e51f5228c5bd2b95604a
Infineon,CAT2_DFP,1.3.0,psoc4100sp256kb,d94b214142ba7b758ea9165841700b8ab6408b6191d92e7c680f81325fbf1452
Infineon,CAT2_DFP,1.4.0,psoc4hvms64k,af63ddc4181320a13352c1893f88f262c8e52c3dcb43cf3b3a0aa272eb05f511
Infineon,CAT2_DFP,1.4.0,psoc4000s,9aedc5de77db4d88d07ffa5210872636ffb7c1c052350dbaf687cd37d08f7139
Infineon,CAT2_DFP,1.4.0,ccg6df_cfp,86c5bc986a356f193266511a4871e4872c4042e71daa61529b4dc4e3a7b0cc81
Infineon,CAT2_DFP,1.4.0,psoc4hvms128k,af0f1408d56a2b8ec7838dfade42ccbb785a7c7140046c2f505358e75c65370b
Infineon,IMC300A_DFP,1.1.0,IMC300A,6345d4a0a8e2f0fdae3ce1b195957ddfd5ad570a31b320a96876089c1c16852a
Infineon,IMM100A_DFP,1.0.1,IMM100A,f71d45289a0b4d36b22644c05d95c8408fc5aa63f7d721951c1107166e730bfa
Infineon,TLE984x_DFP,1.3.4,TLE984x,81ae41b3567e37205e7f100d82b04a3adb2313fadeb59f82404fbe913d86c16c
Infineon,TLE985x_DFP,1.1.8,TLE985x,99e751ac04d8f495b62aa7811d9dc2a08f3c96ef00900484113b9ce9859efe7a
Infineon,TLE986x_DFP,1.4.6,TLE986x,3ed98f6ca8f961ccb481170a3bf067a36aeec7b3fa51669b6c6e2987f062e2dc
Infineon,TLE987x_DFP,1.6.0,TLE987x,0faca81e22e783aec62720f0b1fa0407d3ae043d4182b0440b777ccf5c7eb972
Infineon,TLE987x_DFP,1.6.0,TLE987x_2,7440ab61d4d46c8f1d7914c45b52bf1329f57e2dccbe9e91fea922a72c2e562c
Infineon,TLE988x_9x_DFP,1.0.0,tle989x,a6b3736a02e64b9164bc5c08f1727e4a0f91ce4ac313a8524031efb07af2cbef
Infineon,XMC1000_DFP,2.12.0,XMC1300,a1f908fac63aade14fd77149c221d553bec03b27798cfec3e2ca1a06f3af1651
Infineon,XMC1000_DFP,2.12.0,XMC1100,4b0eefed6ecbe897331fe033a6c2589ec25c24dc3cbcfe6b7ebdda856f7f0e3f
Infineon,XMC1000_DFP,2.12.0,XMC1400,81b9ddc189c757ed06efbaea6bed5327003a5711f9a6c7f977633e869189a1ae
Infineon,XMC1000_DFP,2.12.0,XMC1200,2217c8f3239fcf79d40be2b240070dea2dc20fdb5f885f4182d2bbfd0e24c254
Infineon,XMC4000_DFP,2.14.0,XMC4300,f51bb60d8621acf6c6a2ccaa2b08a692bbb2e8c781e671e26a0f650c236f78a3
Infineon,XMC4000_DFP,2.14.0,XMC4800,824d777fb2100cb97b530d24c67fffc42f40ae66851a42be3e5637d4c9a71807
Infineon,XMC4000_DFP,2.14.0,XMC4500,d8afd239141cd1490edcf59ef6694580e3ff4681a08f818dc59ef49fa0997973
Infineon,XMC4000_DFP,2.14.0,XMC4200,175e4e8acb31ad691f4721a6cc2b7edc536c8a913b72cc8759c6e8f21839f9fe
Infineon,XMC4000_DFP,2.14.0,XMC4100,105b7ff56bc6ccd51acd1ee4e1432db7ed9680837d12a117dd4ce93cac4ef73d
Infineon,XMC4000_DFP,2.14.0,XMC4700,63df052256fff791bac90b262b35116f9cbfe7eec5ac182f61212011c5232d29
Infineon,XMC4000_DFP,2.14.0,XMC4400,cd223b4810b37972c897efe0d71c6f58e46a80cdfc20fed795b1be773c76c418
Keil,EFR32BG12P_DFP,1.0.1,EFR32BG12P332F1024GL125,23b19bb84e856bbe291e2cbba71af412c5f2de8fcfaf96503639efb3d5cfbae0
Keil,EFR32BG12P_DFP,1.0.1,EFR32BG12P432F1024GM48,01a57fdf221b26508bf370998b64963416afcb68d0f0479694c34b2128c9caac
Keil,EFR32BG12P_DFP,1.0.1,EFR32BG12P132F1024GM48,606e0b9f189c184a1ffaad2708ea47fb0f1e747c9da5a6da1bcabdf4e5e4fea2
Keil,EFR32BG12P_DFP,1.0.1,EFR32BG12P433F1024GL125,39c871c1ebb4f819c8f652fdd05ecdc4917986dd03fc168ab70168128b86c6f9
Keil,EFR32BG12P_DFP,1.0.1,EFR32BG12P332F1024GM48,275d16c3540c8a87a5f7602f8b9e802d55812ba16f581c5b83d0a03ec492b472
Keil,EFR32BG12P_DFP,1.0.1,EFR32BG12P432F1024GL125,b2c01eedfc36f3167cb49242d9830e4dab0877db20134884be858d54aada6a2c
Keil,EFR32BG12P_DFP,1.0.1,EFR32BG12P232F1024GL125,693862c2c14c3a14f134ba8a8862d47e38b8226e99991cd04aa7aa7a6d233306
Keil,EFR32BG12P_DFP,1.0.1,EFR32BG12P433F1024GM48,37b71e9332e33aec30b310132f9605412c7a68daa459990a69fb8ddf5657b3b3
Keil,EFR32BG12P_DFP,1.0.1,EFR32BG12P132F1024GL125,938c04d23c13333f4cb6c9d0f978f434989692bcde0723a018d59f740bed018e
Keil,EFR32BG12P_DFP,1.0.1,EFR32BG12P232F1024GM48,18d22dc6c12a6bf65e667444b9ab97c301e3218b55bb15d3201608d4fd9e2cba
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1V132F128GM48,370ba3562f5b20b488e9e99235da01cab8c2e0d7c93c09449679edfc1818fa34
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1B232F128GJ43,1e535f319e9f083e3c14d4fde28ff773316cc476716c15235705c24ec48107d0
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1B132F128GJ43,ab295fd73386feb31e559490ae667b222e04f162c1475f1aa06fb0f5acb1543c
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1P332F256GJ43,14c45c61a2a39fbcc4aab8dfdaa17d38a2089cbbd548ab26e5d221af566a1986
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1V132F256IM32,ab2e3a2679a43ea6d506458c95e9182547ca3a7066e2e3cdeb2ee1ccb8e54c49
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1B132F256GM48,f5210e0db84896282e552769a089ca341210289464feaa9c1b04df90098821f2
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1B132F256GM32,e4fc4802f3b92f396b16d12eaddc47076aea976c19b6fc881c610eed677d2bef
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1B132F256GJ43,00c57d442b247707522d71f5261989662f37c4a6e4c1109136abc4d3acd20820
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1B132F128GM48,a7ca51ab4beb24355cd8d97e61511ae9186c1d23917e24f7d0b2acb5f3befd0c
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1B232F128GM48,719013ba6bf2900ec4f07968ff6f86a8d47e1dc803e04bd8c4e2342f6b93a0c4
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1P332F256GM32,110e81a57964e8e53b91948eca78c6cedb3115dcf59e8e1f9295aebc15d46108
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1V132F256GJ43,d6d8309ec252d18f79185815c454fcc51f7fcea4c290ba7978eb6c4bfca579ef
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1V132F128GJ43,99c793c0b644136ed2f323846e0f62423ae416daa5598464a6481201e2b128e1
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1P232F256GM32,d8be55f303de7ccb6af1c33b7d6c6adfe8ad82a52c358d251b6dfd01c93829dd
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1P233F256GM48,36ccd41584021da0511aeb644c82574dec54d9040a93eed9eedf7ccee0bec7d4
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1B132F256IM32,1b5321b17673617788cd175667ae8fcd32bf03d04f3a7745aaa5d222d874b60e
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1B132F128GM32,4f78484c20cb902c7220c12f01edca15e3242c90bb45accc9656c1be2ed24c0c
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1B232F256GJ43,793adbc2401234b42e8802a5cd22685436ceb2b2573caaea850a70d8873806cb
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1P333F256GM48,47f0bbbc1176d2283eb50f3a3582599121599cb8ec902465f1ef629a2f2967e5
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1B232F256GM32,c40c90d325189ee40e3b083450232e9f94cba88af48cb735bfd024f8ae7f5950
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1V132F128GM32,cc8d1704c02c69979da40d5b089241c278a0da57359a5b77d43364813a1e348a
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1B132F256GM56,6e5a10418414ee6dca5aeda3a1cede26eff209f045ad9f94547934e03c2e1417
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1P232F256GJ43,63a1c8223275f1b769dc74de11c700c5ec5473dd5cce61100183a57886c86bec
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1P332F256GM48,696c216a149fc6f9e7260eb76dbad629d5518e800727f925846c829cae79d467
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1B232F256GM48,92df2d35f5f64d6dc65bfe33fa35fe60becf532b7c2d5249d38d50d6a088f339
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1B232F256GM56,7a174d1434bbe4f6b32fbb563d986d950cd46a91d7dcc25595aa9a88410ed6d0
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1B232F256IM32,350e71b3adf3ea34c59240ed0500000759e20ffdbc5c9cf88f43e871b89c6e1a
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1V132F256GM32,442b72fbd9637cc49f021da0d2f370855932b42b08b1674bee6b810f0fa14bca
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1P232F256GM48,ee60e7ab4cf5ce6d3c9785a315b77420f779e114b76d2c826791658bc5072f87
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1B232F128GM32,b80846d3234c9abadbf1e40dd8d67644cb0736baab4cd6cf6078333e48652660
Keil,EFR32BG1P_DFP,1.1.0,EFR32BG1V132F256GM48,44972bc75270eebfc271d190e4e1129bcc236ebc25a678e0e0c04a80d728d3b4
Keil,EFR32FG12P_DFP,1.0.1,EFR32FG12P432F1024GL125,49ccdc90ed4271a2679d3c037c96f6b18244f090c4dbed6b65242c07ee99bc10
Keil,EFR32FG12P_DFP,1.0.1,EFR32FG12P232F1024GL125,a66d9c1cf14c619ed57d909d0bb9e3e026af1339530653023decad44810a1e0e
Keil,EFR32FG12P_DFP,1.0.1,EFR32FG12P433F1024GL125,2339bf5c1b5926509d80d96d2597ee1145926b2ada68194bf4c97e097e79848a
Keil,EFR32FG12P_DFP,1.0.1,EFR32FG12P232F1024GM48,5fb8c1e5cf245f6a5702c7d43d063b134e5d438c2e910e44e1cd3442f238948f
